"nombre_personaje","pelicula_id"
"Carla Chambel",244
"Ángel Lattus",244
"Rosa Calderón",244
"Dusan Gasic",244
"Cristóbal Briceño",244
"Cristián Celis",244
"Clemira Aguayo",245
"Manuel Hernández",245
"Alejandra Yáñez",245
"Cornelio Villagrán",245
"Jesús Ochoa",253
"Valentina Vargas",253
"Martha Higareda",253
"Ana Serradilla",253
"Jesús Zavala",253
"Leonor Varela",253
"Jaime Camil",253
"Maya Zapata",253
"Edgar Vivar",253
"Mónica Cruz",253
"Martín Castillo",274
"Francisco Braithwaite",274
"Camila Le-Bert",274
"Andrea Riquelme",274
"Paula Bravo",274
"Grimanesa Jiménez",274
"Álvaro Ramírez",274
"Matías Lopez",274
"Alberto Rodríguez",274
"Fernando Lira",274
"Carlos Cabrera",274
"Sebastián Brahm",274
"Edgardo Cruz",274
"Bárbara Rebolledo",274
"José Miguel Gallardo",274
"María de los Ángeles García",297
"Diego Ruiz",297
"Claudia Hidalgo",297
"Maite Neira",297
"Paz Bascuñán",299
"Gonzalo Valenzuela",299
"Coca Guazzini",299
"Teresita Reyes",299
"Paulina de la Paz",299
"Macarene Teke",299
"Catalina Guerra",299
"Manuel Peña",299
"Catalina Saavedra",299
"Berta Lasala",299
"Jenny Cavallo",299
"Katyna Huberman",299
"Francisca Merino",299
"Jaime Mondría",299
"Will Edgar",299
"Javier Fernández",299
"Paula Valdivieso",299
"Yasna Kusanovic",299
"Bárbara Ricciulli",299
"Fernando Aragón",299
"Luis Tosar",299
"Diana Sanz",339
"Julieta Figueroa",339
"Sybila Oxley",339
"Paulina Chamorro",339
"Fele Martínez",345
"Claudia Cabezas",345
"Mercé Llorens",345
"Katyna Huberman",345
"Jorge Yáñez",345
"Rodolfo Vázquez",345
"Pablo Krögh",345
"Gabriela Hernández",345
"Luis Miguel Sánchez",358
"Juan Pablo Garuti",358
"Carmen Tito",358
"Magdiel Ramírez",358
"Pablo Díaz",361
"Francisca Eyzaguirre",361
"Julio Jung",361
"Alejandro Trejo",361
"César Arredondo",361
"Gabriela Medina",361
"Edison Díaz",361
"Oliver Castro",361
"Eduardo Bertrán",66
"Paulina Urrutia",397
"Chamila Rodríguez",397
"Gonzalo Robles",397
"Siboney Lo",397
"Patricia López",397
"Nelson Villagra",397
"Francisca Imboden",397
"Ramón Llao",397
"Alejandro Goic",397
"Ignacio Agüero",397
"Rodolfo Bravo",397
"Jaime Vadell",397
"Fernando Farías",482
"Diego Bizama",482
"Xaviera Vleugels",482
"Rodrigo Muñoz",482
"Lorene Prieto",482
"Claudia Pérez",482
"Xaviera Vleugels",482
"Angela Vallejo",482
"Cristian Cottet",482
"Juan Carlos Ramírez",482
"Salvador Soto",482
"Daniel Pérez",482
"Ramón Llao",55
"Nicanor de la Sotta",603
"Plácido Martín",603
"Evaristo Lillo",603
"Adolfo Urzúa Rosas",603
"Ernestina Estay",603
"Paco Ramiro",603
"Haydée Recabarren",603
"Hernán Corona",603
"Armando Martínez",603
"Emilia Sierra",603
"Raúl Figueroa",603
"Eugenio Morales",635
"Samuel González",635
"Viviana Almonacid",635
"Andrés Skoknik",108
"Elvis Fuentes",108
"Yannett Escobar",753
"Paola Lattus",753
"Natividad Sanchez",753
"Alejandro Gutierrez",753
"Rocio Hueche",753
"Hugo González",753
"Alfredo Castro",778
"Antonia Zegers",778
"Amparo Noguera",778
"Santiago Cabrera",779
"Blanca Lewin",779
"Víctor Montero",779
"Sebastián Layseca",779
"Juan Pablo Miranda",779
"Antonia Zegers",779
"Matías Jara",779
"Pedro del Carril",779
"María Gracia Omegna",779
"Alicia Rodríguez",779
"Francisca Cardenas",779
"Luz Jiménez",779
"Diego Fontecilla",779
"Ariel Levy",780
"Lucy Cominetti",780
"Ramón Llao",780
"Ignacia Allamand",780
"Boris Quercia",780
"Bélgica Castro",781
"Alejandro Sieveking",781
"Claudia Celedón",781
"Catalina Saavedra",781
"Ingrid Isensee",782
"Francisca Merino",782
"Claudia Burr",782
"Kiki Rojo",782
"Alejandro Trejo",783
"Juan Pablo Miranda",783
"Edison Díaz",783
"Andrés Gómez",783
"Carolina Oliva",783
"Pablo Chuying",783
"Sebastián Badilla",787
"Denise Rosenthal",787
"Fernando Larraín",787
"Alejandra Fosalba",787
"Ingrid Isensee",787
"Sebastián Seve",787
"Sebastián Seve",788
"Luis Lobos",788
"Trinidad Cortina",788
"Sebastián Badilla",788
"Paulette Seve",788
"Marko Zaror",788
"Jenny Cavallo",788
"Andrés Velasco",788
"Ariel Levy",788
"Pato Pimienta",788
"Gabriela Aguilera",791
"Gregory Cohen",791
"Eduardo Barril",791
"Esperanza Silva",791
"Francisca Bernardi",791
"Andrés Kalawski",791
"Julia Cintolesi",791
"Martín Kalawski",791
"Cristina Gomez",791
"Verónica Sánchez",792
"Daniel Giménez Cacho",792
"Caio Blat",849
"Maria Flor",849
"Alexandre Rodrigues",849
"Edyr Duqui ",849
"Adriano de Jesus",849
"Luciano Vidigal",849
"Raquel Pedras",849
"Eusebio Arenas",898
"Diego Ruiz",898
"Isidora Urrejola",898
"Benjamín Vicuña",898
"Fernanda Urrejola",898
"Eduardo Paxeco",898
"Jaime Mc Manus",898
"Alejandro Goic",898
"Alejandro Trejo",898
"Diego Muñoz",898
"Diego Casanueva",898
"Jocelyn Anfossy",898
"Antonio Campos",949
"María Izquierdo",949
"Trinidad González",949
"Mariana Loyola",949
"Carmen Gloria Bresky",949
"Catalina Saavedra",949
"Paulina García",949
"Cristián Campos",949
"Manuela Oyarzún",949
"Mario Montilles",949
"Hugo Vásquez",949
"Paloma Biskarria",949
"Marcial Tagle",949
"Roberto Farías",1098
"Héctor Morales",1098
"Manuela Martelli",1098
"Gonzalo Robles",1098
"Tamara Acosta",1098
"Alejandro Trejo",1098
"Víctor Rojas",1098
"Armando Navarrete",1098
"Ariel Mateluna",1098
"Luis Dubó",1098
"Cristián Farías",1098
"Yamila Reyna",1098
"Jaime Vadell",778
"Marcelo Alonso",778
"Marcial Tagle",778
"Antonia Cárcamo",50
"Santiago Graffigna",778
"Ernesto Malbrán",778
"Aldo Parodi",778
"Rocío Monasterio",1176
"Daniel Antivilo",1176
"Rafael Ávila",1176
"Cristián Parker",1176
"Sofía Paloma Gómez",1176
"Luz María Gómez",1176
"Christopher Galmes",1176
"Schlomit Baytelman",1176
"Natalia Grez",1179
"Álvaro Viguera",1179
"Fernanda Urrejola",1179
"Consuelo Holzapfel",1179
"Boris Quercia",1179
"Nicolás Poblete",1179
"Nicolás Botinelli",1179
"Nea Ducci",1179
"Andrea Velasco",780
"Paz Bascuñán",780
"Claudia Celedón",780
